Progress,Finished,ResponseId,position,faculty,familiarity_1,familiarity_2,familiarity_3,familiarity_4,familiarity_12,familiarity_5,familiarity_6,familiarity_7,familiarity_8,familiarity_9,familiarity_10,familiarity_11,familiarity_13,stimulate_1,stimulate_2,stimulate_3,stimulate_4,stimulate_12,stimulate_5,stimulate_6,stimulate_7,stimulate_8,stimulate_9,stimulate_10,stimulate_11,stimulate_13,implement_1,implement_2,implement_3,implement_4,implement_12,implement_5,implement_6,implement_7,implement_8,implement_9,implement_10,implement_11,implement_13,motivation_1,motivation_2,motivation_3,motivation_4,motivation_5,motivation_6,motivation_7,motivation_9,motivation_10,motivation_11,barriers_1,barriers_2,barriers_3,barriers_4,barriers_5,barriers_6,barriers_7,barriers_8,barriers_9,barriers_10,barriers_11,barriers_12,more_OS_1,more_OS_2,more_OS_3,more_OS_4,more_OS_5,more_OS_6,more_OS_7,practices_other_1,practices_other_2,practices_other_3,practices_other_4,practices_other_12,practices_other_5,practices_other_6,practices_other_7,practices_other_8,practices_other_9,practices_other_10,practices_other_11,practices_other_13,wave,Duration
100,TRUE,R_21zEgglvnQRIkKn,Researcher,Medicine / LUMC,Open Access,NA,NA,NA,NA,NA,Open Peer Review,NA,Preprints,Preregistration/Registered report,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,Preprints,Preregistration/Registered report,NA,NA,NA,Open Access,NA,NA,NA,Open Software / code,NA,Open Peer Review,NA,NA,NA,NA,NA,NA,Required by funder policy,Required by journal policy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,165
100,TRUE,R_ysdlV88sECzooTv,Researcher,Social and Behavioural Sciences,NA,NA,FAIR Data,NA,Open Software / code / syntax,NA,NA,Citizen Science,Preprints,NA,Science Communication,NA,NA,NA,NA,FAIR Data,NA,Open Software / code / syntax,NA,NA,Citizen Science,NA,NA,NA,NA,NA,NA,NA,FAIR Data,NA,Open Software / code,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,221
78,FALSE,R_26bzraKZymDztR7,Organisational Professional / Support Staff,Administrative / library / central,Open Access,NA,NA,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,2023,64
100,TRUE,R_1C24dGI131EgJHL,Organisational Professional / Support Staff,Social and Behavioural Sciences,Open Access,Open Data,NA,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,NA,NA,NA,NA,NA,NA,NA,Open Data,NA,NA,Open Software / code / syntax,Open Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,923
100,TRUE,R_3OqfkOR2Oa8Ya2a,Researcher,Social and Behavioural Sciences,Open Access,NA,NA,NA,NA,NA,Open Peer Review,NA,Preprints,NA,Science Communication,NA,Other,NA,NA,NA,NA,NA,Open Education,NA,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,Required by funder policy,Required by journal policy,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,Lack of information/knowledge about the what and why of Open Science,NA,NA,NA,Lack of time,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,286
100,TRUE,R_2wnSTWDHY8Iln05,PhD candidate,Archaeology,Open Access,Open Data,NA,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,NA,It is common practice in amongst my colleagues from my institute,NA,It looks good on my CV,NA,NA,NA,NA,NA,NA,Lack of time,NA,NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,131
100,TRUE,R_1ocBkFiDngiikF4,Associate Professor,Archaeology,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,NA,NA,Open Peer Review,NA,NA,NA,NA,NA,NA,Open Access,Open Data,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,Required by funder policy,NA,NA,NA,I think it is an important part of research,NA,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,Lack of information/knowledge about the what and why of Open Science,Lack of training on how to practice Open Science,NA,NA,Lack of time,NA,NA,NA,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,266
100,TRUE,R_2qy2faIDQAMXOe0,Assistant Professor,Archaeology,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,NA,NA,NA,NA,NA,Open Data,FAIR Data,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAIR Data,NA,Open Software / code,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,Lack of information/knowledge about the what and why of Open Science,NA,NA,NA,Lack of time,NA,Lack of positive examples / approaches set by other researchers,NA,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,237
100,TRUE,R_1jpHy1yPoC3G7xu,Associate Professor,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,NA,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,Reproducibility,NA,NA,NA,NA,NA,Preregistration/Registered report,NA,NA,NA,Open Access,NA,NA,Reproducibility,Open Software / code,Open Education,NA,NA,Preprints,Preregistration/Registered report,NA,NA,NA,NA,NA,NA,NA,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,NA,Lack of training on how to practice Open Science,NA,Lack of clarity about ethical issues (e.g. data sharing),NA,NA,NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,NA,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,803
100,TRUE,R_2fBgz3DWLy45Jtz,Organisational Professional / Support Staff,Administrative / library / central,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,Other,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code,Open Education,NA,NA,Preprint,Preregistration/Registered report,NA,NA,NA,2023,1137
100,TRUE,R_3kHTixaSx9Spji5,Assistant Professor,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,FAIR Data,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code,Open Education,Open Peer Review,NA,Preprints,Preregistration/Registered report,NA,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,"Other, namely",NA,Lack of training on how to practice Open Science,NA,NA,Lack of time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1028
100,TRUE,R_2dg7pW6ZgsyPD4M,Assistant Professor,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,NA,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,Reproducibility,NA,NA,NA,NA,NA,Preregistration/Registered report,NA,NA,Other,Open Access,Open Data,NA,NA,Open Software / code,NA,NA,NA,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,It is common practice amongst my collaborators from outside of my institute,NA,NA,"Other, namely",NA,NA,NA,NA,Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,NA,NA,NA,NA,NA,More incentives that reward Open Science practices,More collaboration/engagement with peers to make norms about good practices visible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,443
100,TRUE,R_111uopvWw7lXZTQ,PhD candidate,Archaeology,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,NA,Open Peer Review,NA,NA,NA,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,NA,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,Required by funder policy,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,113
100,TRUE,R_2OZQfITeLh06kE5,Assistant Professor,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,NA,Open Software / code / syntax,NA,Open Peer Review,NA,Preprints,NA,NA,NA,NA,Open Access,Open Data,NA,Reproducibility,Open Software / code,NA,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,NA,NA,NA,NA,Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",Lack of positive examples / approaches set by other researchers,NA,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,More collaboration/engagement with peers to make norms about good practices visible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,143
100,TRUE,R_20V5O38Wlz05TiP,Full Professor,Science,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,Reproducibility,Open Software / code / syntax,NA,NA,NA,Preprints,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,Lack of information/knowledge about the what and why of Open Science,NA,NA,NA,Lack of time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,219
100,TRUE,R_10De4tTZsMzgknO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,84
72,FALSE,R_1hYGzPl3U0mpmV6,"Other, namely:",Medicine / LUMC,Open Access,NA,FAIR Data,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,FAIR Data,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,95
100,TRUE,R_2abG6rN0u1kTqmZ,Researcher,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I experience no barriers in practicing Open Science,NA,NA,NA,More incentives that reward Open Science practices,NA,Better interfaces/workflows that make it easy to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,381
100,TRUE,R_8ogNkhEXzVvpvYR,Researcher,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,NA,NA,Open Education,NA,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,Citizen Science,Preprints,NA,Science Communication,NA,NA,Required by funder policy,NA,NA,NA,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,Lack of information/knowledge about the what and why of Open Science,NA,NA,NA,Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,NA,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,706
100,TRUE,R_1mgBeokWuXh2Z8D,Organisational Professional / Support Staff,Science,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,Open Software / code / syntax,NA,Open Peer Review,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,100
100,TRUE,R_2TsBdNE29QUUC5L,PhD candidate,Medicine / LUMC,Open Access,NA,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,FAIR Data,NA,Open Software / code / syntax,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,NA,Open Software / code,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,NA,Lack of training on how to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,157
100,TRUE,R_2qrUUOTjAtDW2RM,PhD candidate,Humanities,Open Access,NA,FAIR Data,Reproducibility,NA,NA,NA,Citizen Science,Preprints,NA,NA,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,Citizen Science,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Required by funder policy,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,362
100,TRUE,R_3dWwRZ3LWMFSglC,Organisational Professional / Support Staff,Interfaculty Institutes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not familiar with any,NA,Open Access,NA,FAIR Data,NA,NA,Open Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I'm not dealing with Open Science (yet),NA,2023,106
100,TRUE,R_1IsVQHcFiFcTQ4N,Researcher,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,NA,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,NA,NA,NA,NA,Lack of time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2980
100,TRUE,R_3dQH2ppZhPXr8kk,Policy advisor,Other,Open Access,NA,FAIR Data,NA,NA,NA,NA,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,FAIR Data,Reproducibility,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,NA,NA,NA,NA,Open Peer Review,Citizen Science,Preprint,Preregistration/Registered report,NA,NA,NA,2023,463
100,TRUE,R_XSBN8VxQGxrRnbj,Organisational Professional / Support Staff,Science,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,2023,209
100,TRUE,R_2xLZnzATg6iAE7p,Assistant Professor,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,Open Peer Review,NA,Preprints,NA,NA,NA,NA,Open Access,Open Data,NA,NA,NA,NA,Open Peer Review,NA,Preprints,NA,NA,NA,NA,Required by funder policy,Required by journal policy,NA,NA,NA,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,Other,NA,NA,NA,NA,NA,I do not plan to practice Open Science,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,366
100,TRUE,R_2Vyfg18z8VmlfXy,Assistant Professor,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,NA,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,Open Data,FAIR Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,Lack of information/knowledge about the what and why of Open Science,NA,NA,Lack of clarity about ethical issues (e.g. data sharing),NA,NA,NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,More policies that make Open Science practices required,NA,More collaboration/engagement with peers to make norms about good practices visible,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,186
100,TRUE,R_Ocxwuc4fcgtccKZ,Postdoc,Archaeology,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,Open Data,NA,NA,NA,NA,Open Peer Review,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code,NA,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,Required by funder policy,NA,NA,NA,I think it is an important part of research,NA,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,NA,NA,NA,NA,Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,128
100,TRUE,R_Uub9rxHoqVpvllv,Organisational Professional / Support Staff,Administrative / library / central,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,Reproducibility,NA,Open Education,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code,Open Education,Open Peer Review,NA,Preprint,NA,Science Communication,NA,NA,2023,286
100,TRUE,R_1Ol93aJMMHypSCD,Researcher,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Peer Review,NA,Preprints,NA,NA,NA,Other,Open Access,Open Data,NA,NA,Open Software / code,NA,Open Peer Review,Citizen Science,Preprints,NA,NA,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lack of time,NA,NA,NA,NA,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,Better interfaces/workflows that make it easy to practice Open Science,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,749
100,TRUE,R_0H5BBKwC0pFwCyZ,PhD candidate,Archaeology,Open Access,Open Data,NA,Reproducibility,NA,NA,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,Open Peer Review,Citizen Science,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,More incentives that reward Open Science practices,More collaboration/engagement with peers to make norms about good practices visible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,210
100,TRUE,R_3qyr4jOip4nOcCa,Organisational Professional / Support Staff,Administrative / library / central,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,NA,Open Software / code / syntax,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,Open Software / code,Open Education,Open Peer Review,NA,Preprint,Preregistration/Registered report,NA,NA,NA,2023,1260
